Match ID,innings,team,batsman,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler
1251578,1,South Africa,58408.0,0.0,3.0,0.0,0.0,0.00,True,caught,['54018'],103878.0
1251577,1,South Africa,55398.0,34.0,20.0,1.0,2.0,170.00,False,not out,['-'],
1251578,2,Pakistan,54018.0,0.0,2.0,0.0,0.0,0.00,True,stumping,['61634'],67364.0
1251577,1,South Africa,61634.0,15.0,10.0,2.0,0.0,150.00,True,bowled,,72719.0
1251578,2,Pakistan,56880.0,24.0,23.0,3.0,0.0,104.34,True,caught,['58408'],58488.0
1251577,1,South Africa,66859.0,11.0,8.0,1.0,0.0,137.50,True,lbw,,95855.0
1251578,2,Pakistan,65101.0,60.0,34.0,5.0,4.0,176.47,True,caught,['74351'],58488.0
1251577,1,South Africa,50169.0,,,,,,False,DNB,,
1251578,2,Pakistan,19647.0,10.0,12.0,1.0,0.0,83.33,True,caught,['58488'],58408.0
1251577,1,South Africa,58466.0,,,,,,False,DNB,,
1251578,2,Pakistan,104282.0,3.0,6.0,0.0,0.0,50.00,True,caught,['67364'],66859.0
1251577,1,South Africa,58511.0,,,,,,False,DNB,,
1251578,2,Pakistan,64412.0,5.0,9.0,0.0,0.0,55.55,True,caught,['58466'],58466.0
1251577,1,South Africa,58488.0,,,,,,False,DNB,,
1251578,2,Pakistan,72679.0,7.0,11.0,0.0,0.0,63.63,True,caught,['70277'],58466.0
1251577,1,South Africa,58408.0,,,,,,False,DNB,,
1251578,2,Pakistan,56883.0,25.0,21.0,1.0,2.0,119.04,False,not out,['-'],
1251577,2,Pakistan,54018.0,73.0,47.0,5.0,2.0,155.31,False,not out,['-'],
1251578,2,Pakistan,72719.0,2.0,5.0,0.0,0.0,40.00,False,not out,['-'],
1251577,2,Pakistan,56880.0,122.0,59.0,15.0,4.0,206.77,True,caught,['61634'],58488.0
1251578,2,Pakistan,95855.0,,,,,,False,DNB,,
1251577,2,Pakistan,65101.0,8.0,2.0,2.0,0.0,400.00,False,not out,['-'],
1251578,2,Pakistan,103878.0,,,,,,False,DNB,,
1251577,2,Pakistan,19647.0,,,,,,False,DNB,,
1251577,2,Pakistan,104282.0,,,,,,False,DNB,,
1251577,2,Pakistan,64412.0,,,,,,False,DNB,,
1251577,2,Pakistan,56883.0,,,,,,False,DNB,,
1251577,2,Pakistan,72679.0,,,,,,False,DNB,,
1251577,2,Pakistan,72719.0,,,,,,False,DNB,,
1251577,2,Pakistan,95855.0,,,,,,False,DNB,,
1251577,2,Pakistan,103878.0,,,,,,False,DNB,,
1251953,1,South Africa,58190.0,13.0,13.0,2.0,0.0,100.00,True,caught,['85965'],91741.0
1251953,1,South Africa,58406.0,20.0,9.0,3.0,1.0,222.22,True,caught,['52631'],66012.0
1251953,1,South Africa,70517.0,4.0,5.0,0.0,0.0,80.00,True,caught,['91741'],66012.0
1251953,1,South Africa,70277.0,39.0,30.0,2.0,2.0,130.00,True,stumping,['85965'],91741.0
1251953,1,South Africa,55398.0,25.0,18.0,2.0,1.0,138.88,True,caught,['52628'],85975.0
1251953,1,South Africa,53891.0,28.0,21.0,3.0,0.0,133.33,True,caught,['85965'],85975.0
1251953,1,South Africa,63642.0,10.0,13.0,1.0,0.0,76.92,True,caught,['91741'],66012.0
1251953,1,South Africa,67296.0,19.0,9.0,4.0,0.0,211.11,False,not out,['-'],
1235831,1,Romania,106293.0,18.0,12.0,1.0,1.0,150.00,True,bowled,,106677.0
1251953,1,South Africa,58488.0,2.0,2.0,0.0,0.0,100.00,False,not out,['-'],
1235831,1,Romania,106299.0,67.0,32.0,6.0,3.0,209.37,True,stumping,['106675'],106672.0
1251953,1,South Africa,66941.0,,,,,,False,DNB,,
1235831,1,Romania,108186.0,13.0,18.0,0.0,0.0,72.22,True,caught,['106675'],106672.0
1251953,1,South Africa,58408.0,,,,,,False,DNB,,
1235831,1,Romania,106291.0,14.0,18.0,0.0,0.0,77.77,True,caught,['108166'],108166.0
1251953,2,Ireland,52631.0,6.0,2.0,0.0,1.0,300.00,True,bowled,,63642.0
1235831,1,Romania,106294.0,19.0,14.0,2.0,0.0,135.71,True,caught,['106672'],108160.0
1251953,2,Ireland,47397.0,0.0,1.0,0.0,0.0,0.00,True,caught,['67296'],67296.0
1235831,1,Romania,108183.0,2.0,4.0,0.0,0.0,50.00,True,caught,['108161'],65214.0
1251953,2,Ireland,52628.0,22.0,16.0,4.0,0.0,137.50,True,caught,['58406'],66941.0
1235831,1,Romania,108184.0,44.0,16.0,1.0,4.0,275.00,False,not out,['-'],
1251953,2,Ireland,56811.0,2.0,6.0,0.0,0.0,33.33,True,caught,['58406'],66941.0
1235831,1,Romania,106302.0,9.0,8.0,0.0,0.0,112.50,False,not out,['-'],
1251953,2,Ireland,89741.0,36.0,34.0,3.0,0.0,105.88,True,stumping,['58406'],58408.0
1235831,1,Romania,108185.0,,,,,,False,DNB,,
1251953,2,Ireland,91741.0,4.0,8.0,0.0,0.0,50.00,True,bowled,,58408.0
1235831,1,Romania,106296.0,,,,,,False,DNB,,
1251953,2,Ireland,85965.0,5.0,5.0,0.0,0.0,100.00,True,bowled,,63642.0
1235831,1,Romania,108189.0,,,,,,False,DNB,,
1251953,2,Ireland,52646.0,2.0,3.0,0.0,0.0,66.66,True,bowled,,58408.0
1235831,2,Bulgaria,108162.0,66.0,44.0,5.0,5.0,150.00,True,caught,['106294'],108185.0
1251953,2,Ireland,66012.0,0.0,2.0,0.0,0.0,0.00,True,caught,['63642'],58408.0
1235831,2,Bulgaria,108163.0,10.0,10.0,1.0,0.0,100.00,True,bowled,,108183.0
1251953,2,Ireland,56835.0,30.0,25.0,4.0,0.0,120.00,False,not out,['-'],
1235831,2,Bulgaria,106675.0,37.0,37.0,1.0,0.0,100.00,False,not out,['-'],
1251953,2,Ireland,85975.0,15.0,18.0,0.0,1.0,83.33,False,not out,['-'],
1235831,2,Bulgaria,108160.0,5.0,7.0,1.0,0.0,71.42,True,caught,['106299'],108185.0
1235831,2,Bulgaria,65214.0,22.0,10.0,2.0,1.0,220.00,True,lbw,,108189.0
1235831,2,Bulgaria,108161.0,2.0,4.0,0.0,0.0,50.00,True,caught,['106293'],108184.0
1235831,2,Bulgaria,106674.0,15.0,9.0,0.0,1.0,166.66,True,run out,"['108189', '106294']",
1235831,2,Bulgaria,106668.0,,,,,,False,DNB,,
1235831,2,Bulgaria,106677.0,,,,,,False,DNB,,
1235831,2,Bulgaria,108166.0,,,,,,False,DNB,,
1235831,2,Bulgaria,106672.0,,,,,,False,DNB,,
1251955,1,South Africa,58190.0,72.0,51.0,6.0,2.0,141.17,True,caught,['66012'],56835.0
1251955,1,South Africa,50416.0,69.0,48.0,7.0,1.0,143.75,True,caught,['85965'],91741.0
1251955,1,South Africa,53891.0,36.0,17.0,4.0,1.0,211.76,False,not out,['-'],
1251955,1,South Africa,61634.0,7.0,5.0,1.0,0.0,140.00,False,not out,['-'],
1251955,1,South Africa,70277.0,,,,,,False,DNB,,
1251955,1,South Africa,74351.0,,,,,,False,DNB,,
1251955,1,South Africa,66859.0,,,,,,False,DNB,,
1251955,1,South Africa,63642.0,,,,,,False,DNB,,
1251955,1,South Africa,67364.0,,,,,,False,DNB,,
1251954,1,South Africa,58190.0,0.0,2.0,0.0,0.0,0.00,True,caught,['85975'],52631.0
1251955,1,South Africa,58511.0,,,,,,False,DNB,,
1251954,1,South Africa,58406.0,27.0,20.0,5.0,0.0,135.00,True,lbw,,91741.0
1251955,1,South Africa,58488.0,,,,,,False,DNB,,
1251954,1,South Africa,70517.0,0.0,2.0,0.0,0.0,0.00,True,caught,['85975'],52631.0
1251955,2,Ireland,52631.0,18.0,14.0,2.0,1.0,128.57,True,caught,['58511'],58488.0
1251954,1,South Africa,70277.0,8.0,6.0,1.0,0.0,133.33,True,bowled,,66012.0
1251955,2,Ireland,47397.0,2.0,5.0,0.0,0.0,40.00,True,caught,['70517'],63642.0
1251954,1,South Africa,55398.0,6.0,15.0,0.0,0.0,40.00,True,caught,['85965'],85975.0
1251955,2,Ireland,52628.0,27.0,22.0,4.0,0.0,122.72,True,lbw,,63642.0
1251954,1,South Africa,53891.0,75.0,44.0,4.0,5.0,170.45,False,not out,['-'],
1251955,2,Ireland,85965.0,19.0,17.0,2.0,0.0,111.76,True,caught,['61634'],74351.0
1251954,1,South Africa,74351.0,36.0,26.0,2.0,2.0,138.46,True,caught,['52628'],57785.0
1251955,2,Ireland,89741.0,5.0,6.0,0.0,0.0,83.33,True,caught,['70277'],74351.0
1251954,1,South Africa,67364.0,5.0,4.0,1.0,0.0,125.00,True,caught,['52628'],66012.0
1251955,2,Ireland,52646.0,11.0,13.0,0.0,0.0,84.61,True,caught,['61634'],66859.0
1251954,1,South Africa,58511.0,0.0,1.0,0.0,0.0,0.00,False,not out,['-'],
1251955,2,Ireland,91741.0,5.0,6.0,0.0,0.0,83.33,True,run out,"['58190', '61634']",
1251954,1,South Africa,66941.0,,,,,,False,DNB,,
1251955,2,Ireland,66012.0,8.0,9.0,1.0,0.0,88.88,True,run out,"['66859', '61634']",
1251954,1,South Africa,58408.0,,,,,,False,DNB,,
1251955,2,Ireland,56835.0,13.0,9.0,1.0,1.0,144.44,False,not out,['-'],
1251954,2,Ireland,52631.0,19.0,23.0,1.0,1.0,82.60,True,caught,['53891'],58408.0
1251955,2,Ireland,57785.0,22.0,15.0,3.0,1.0,146.66,True,caught,['74351'],58488.0
1251954,2,Ireland,47397.0,0.0,2.0,0.0,0.0,0.00,True,caught,['67364'],67364.0
1251955,2,Ireland,85967.0,2.0,4.0,0.0,0.0,50.00,False,not out,['-'],
1251954,2,Ireland,52628.0,6.0,7.0,1.0,0.0,85.71,True,caught,['58406'],58511.0
1251954,2,Ireland,56811.0,20.0,20.0,1.0,1.0,100.00,True,caught,['70277'],58408.0
1251954,2,Ireland,89741.0,3.0,3.0,0.0,0.0,100.00,True,caught,['67364'],70277.0
1251954,2,Ireland,52646.0,24.0,18.0,1.0,2.0,133.33,True,caught,['58190'],58408.0
1251954,2,Ireland,85965.0,12.0,10.0,2.0,0.0,120.00,True,bowled,,67364.0
1251954,2,Ireland,91741.0,1.0,3.0,0.0,0.0,33.33,True,stumping,['58406'],67364.0
1251954,2,Ireland,66012.0,15.0,16.0,1.0,0.0,93.75,False,not out,['-'],
1251954,2,Ireland,57785.0,0.0,4.0,0.0,0.0,0.00,True,caught,['74351'],58511.0
1251954,2,Ireland,85975.0,9.0,11.0,1.0,0.0,81.81,True,bowled,,66941.0
1252058,1,Afghanistan,90143.0,87.0,45.0,6.0,7.0,193.33,True,caught,['59384'],64447.0
1252058,1,Afghanistan,79163.0,26.0,22.0,3.0,0.0,118.18,True,caught,['49268'],79665.0
1252058,1,Afghanistan,53809.0,55.0,38.0,6.0,2.0,144.73,True,caught,['52319'],80845.0
1252058,1,Afghanistan,46888.0,7.0,11.0,0.0,0.0,63.63,True,caught,['79663'],79665.0
1252058,1,Afghanistan,79159.0,7.0,3.0,0.0,1.0,233.33,True,caught,['49268'],80845.0
1252058,1,Afghanistan,65861.0,0.0,1.0,0.0,0.0,0.00,False,not out,['-'],
1252058,1,Afghanistan,74913.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1252058,1,Afghanistan,61861.0,,,,,,False,DNB,,
1252058,1,Afghanistan,59773.0,,,,,,False,DNB,,
1252058,1,Afghanistan,79151.0,,,,,,False,DNB,,
1252058,1,Afghanistan,67750.0,,,,,,False,DNB,,
1252058,2,Zimbabwe,74941.0,44.0,37.0,4.0,0.0,118.91,True,bowled,,79159.0
1252058,2,Zimbabwe,69878.0,18.0,14.0,1.0,1.0,128.57,True,caught,['84865'],67750.0
1252058,2,Zimbabwe,47206.0,22.0,20.0,2.0,1.0,110.00,True,caught,['61861'],79163.0
1252058,2,Zimbabwe,52319.0,22.0,14.0,3.0,0.0,157.14,True,caught,['84865'],67750.0
1252058,2,Zimbabwe,64447.0,2.0,6.0,0.0,0.0,33.33,True,bowled,,79163.0
1252058,2,Zimbabwe,49268.0,15.0,10.0,2.0,0.0,150.00,True,bowled,,79159.0
1252058,2,Zimbabwe,87157.0,2.0,4.0,0.0,0.0,50.00,True,lbw,,79159.0
1252058,2,Zimbabwe,59384.0,6.0,7.0,0.0,0.0,85.71,False,not out,['-'],
1252058,2,Zimbabwe,79663.0,10.0,8.0,0.0,1.0,125.00,False,not out,['-'],
1252058,2,Zimbabwe,80845.0,,,,,,False,DNB,,
1252058,2,Zimbabwe,79665.0,,,,,,False,DNB,,
1252059,1,Afghanistan,90143.0,9.0,8.0,2.0,0.0,112.50,True,caught,['49268'],79665.0
1252060,1,Afghanistan,90143.0,18.0,21.0,2.0,1.0,85.71,True,caught,['49268'],79665.0
1252059,1,Afghanistan,74913.0,49.0,34.0,5.0,2.0,144.11,True,caught,['80845'],59384.0
1252060,1,Afghanistan,74913.0,39.0,31.0,4.0,1.0,125.80,True,caught,['64447'],52319.0
1252059,1,Afghanistan,79163.0,53.0,38.0,3.0,4.0,139.47,True,bowled,,64447.0
1252060,1,Afghanistan,79163.0,21.0,14.0,2.0,1.0,150.00,True,bowled,,67884.0
1252059,1,Afghanistan,65861.0,12.0,15.0,1.0,0.0,80.00,True,caught,['64447'],80845.0
1252060,1,Afghanistan,65861.0,72.0,35.0,5.0,5.0,205.71,False,not out,['-'],
1252059,1,Afghanistan,46888.0,40.0,15.0,2.0,4.0,266.66,True,caught,['69878'],80845.0
1252060,1,Afghanistan,46888.0,2.0,5.0,0.0,0.0,40.00,True,caught,['69878'],79665.0
1252059,1,Afghanistan,53809.0,14.0,7.0,1.0,1.0,200.00,False,not out,['-'],
1252060,1,Afghanistan,53809.0,24.0,12.0,1.0,2.0,200.00,True,caught,['67884'],101290.0
1252059,1,Afghanistan,79159.0,9.0,5.0,1.0,0.0,180.00,False,not out,['-'],
1252060,1,Afghanistan,79159.0,0.0,1.0,0.0,0.0,0.00,True,caught,['49268'],80845.0
1252059,1,Afghanistan,61861.0,,,,,,False,DNB,,
1252060,1,Afghanistan,70961.0,0.0,1.0,0.0,0.0,0.00,True,caught,['67884'],80845.0
1252059,1,Afghanistan,59773.0,,,,,,False,DNB,,
1252060,1,Afghanistan,61861.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1252059,1,Afghanistan,79151.0,,,,,,False,DNB,,
1252060,1,Afghanistan,79151.0,,,,,,False,DNB,,
1252059,1,Afghanistan,67750.0,,,,,,False,DNB,,
1252060,1,Afghanistan,90231.0,,,,,,False,DNB,,
1252059,2,Zimbabwe,74941.0,0.0,1.0,0.0,0.0,0.00,True,lbw,,79151.0
1252060,2,Zimbabwe,74941.0,1.0,4.0,0.0,0.0,25.00,True,bowled,,90231.0
1252059,2,Zimbabwe,69878.0,22.0,15.0,3.0,0.0,146.66,True,caught,['65861'],59773.0
1252060,2,Zimbabwe,69878.0,30.0,28.0,3.0,1.0,107.14,True,caught,['46888'],79151.0
1252059,2,Zimbabwe,47206.0,9.0,4.0,2.0,0.0,225.00,True,bowled,,46888.0
1252060,2,Zimbabwe,47206.0,14.0,11.0,2.0,0.0,127.27,True,bowled,,46888.0
1252059,2,Zimbabwe,87157.0,7.0,4.0,1.0,0.0,175.00,True,caught,['74913'],79151.0
1252060,2,Zimbabwe,88829.0,8.0,16.0,0.0,0.0,50.00,True,caught,['90143'],79163.0
1252059,2,Zimbabwe,52319.0,15.0,13.0,2.0,0.0,115.38,True,caught,['59773'],67750.0
1252060,2,Zimbabwe,52319.0,41.0,29.0,2.0,1.0,141.37,False,not out,['-'],
1252059,2,Zimbabwe,49268.0,21.0,21.0,1.0,0.0,100.00,True,lbw,,46888.0
1252060,2,Zimbabwe,49268.0,0.0,1.0,0.0,0.0,0.00,True,caught,['90143'],79163.0
1252059,2,Zimbabwe,64447.0,40.0,29.0,1.0,3.0,137.93,True,caught,['74913'],79159.0
1252060,2,Zimbabwe,64447.0,39.0,31.0,1.0,3.0,125.80,False,not out,['-'],
1252059,2,Zimbabwe,59384.0,24.0,14.0,3.0,1.0,171.42,True,bowled,,79159.0
1252060,2,Zimbabwe,101290.0,,,,,,False,DNB,,
1252059,2,Zimbabwe,79663.0,0.0,1.0,0.0,0.0,0.00,True,caught,['79151'],79159.0
1252060,2,Zimbabwe,67884.0,,,,,,False,DNB,,
1252059,2,Zimbabwe,80845.0,0.0,1.0,0.0,0.0,0.00,True,bowled,,79163.0
1252060,2,Zimbabwe,80845.0,,,,,,False,DNB,,
1252059,2,Zimbabwe,79665.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1252060,2,Zimbabwe,79665.0,,,,,,False,DNB,,
1252067,1,Sri Lanka,56646.0,56.0,42.0,4.0,2.0,133.33,True,caught,['106855'],45257.0
1252067,1,Sri Lanka,93033.0,37.0,23.0,4.0,1.0,160.86,True,run out,['45257'],
1252067,1,Sri Lanka,52371.0,3.0,7.0,0.0,0.0,42.85,True,caught,['45256'],45257.0
1252067,1,Sri Lanka,47023.0,13.0,15.0,0.0,0.0,86.66,True,caught,['59339'],83915.0
1252067,1,Sri Lanka,89075.0,21.0,19.0,0.0,1.0,110.52,True,caught,['45256'],59339.0
1252067,1,Sri Lanka,49193.0,2.0,3.0,0.0,0.0,66.66,True,run out,"['83915', '59339']",
1252067,1,Sri Lanka,78239.0,19.0,11.0,3.0,0.0,172.72,False,not out,['-'],
1252067,1,Sri Lanka,61131.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1252066,1,Sri Lanka,61131.0,33.0,29.0,3.0,1.0,113.79,True,bowled,,59339.0
1252067,1,Sri Lanka,68065.0,,,,,,False,DNB,,
1252066,1,Sri Lanka,56646.0,4.0,6.0,0.0,0.0,66.66,True,caught,['49040'],106855.0
1252067,1,Sri Lanka,67342.0,,,,,,False,DNB,,
1252066,1,Sri Lanka,93033.0,39.0,34.0,4.0,1.0,114.70,True,stumping,['70405'],72385.0
1252067,1,Sri Lanka,61115.0,,,,,,False,DNB,,
1252066,1,Sri Lanka,52371.0,11.0,10.0,0.0,1.0,110.00,True,caught,['59339'],83915.0
1252067,2,West Indies,45256.0,21.0,19.0,2.0,1.0,110.52,True,lbw,,78239.0
1252066,1,Sri Lanka,47023.0,5.0,6.0,0.0,0.0,83.33,True,caught,['45256'],45774.0
1252067,2,West Indies,61413.0,6.0,6.0,1.0,0.0,100.00,True,bowled,,68065.0
1252066,1,Sri Lanka,49193.0,1.0,4.0,0.0,0.0,25.00,True,caught,['45257'],83915.0
1252067,2,West Indies,7568.0,16.0,16.0,2.0,1.0,100.00,True,caught,['89075'],78239.0
1252066,1,Sri Lanka,78239.0,12.0,14.0,0.0,0.0,85.71,True,caught,['72385'],45257.0
1252067,2,West Indies,70405.0,8.0,15.0,0.0,0.0,53.33,True,bowled,,67342.0
1252066,1,Sri Lanka,89075.0,10.0,6.0,1.0,0.0,166.66,True,run out,"['72385', '70405']",
1252067,2,West Indies,59339.0,9.0,5.0,0.0,1.0,180.00,True,caught,['68065'],56646.0
1252066,1,Sri Lanka,68065.0,9.0,9.0,0.0,0.0,100.00,False,not out,['-'],
1252067,2,West Indies,45257.0,2.0,4.0,0.0,0.0,50.00,True,caught,['47023'],67342.0
1252066,1,Sri Lanka,67342.0,2.0,2.0,0.0,0.0,100.00,True,run out,"['59339', '70405']",
1252067,2,West Indies,49040.0,13.0,15.0,0.0,1.0,86.66,True,caught,['52371'],61115.0
1252066,1,Sri Lanka,54131.0,,,,,,False,DNB,,
1252067,2,West Indies,72385.0,12.0,17.0,0.0,1.0,70.58,True,lbw,,78239.0
1252066,2,West Indies,45256.0,26.0,15.0,3.0,2.0,173.33,True,lbw,,78239.0
1252067,2,West Indies,106855.0,3.0,8.0,0.0,0.0,37.50,True,caught,['93033'],61115.0
1252066,2,West Indies,61413.0,28.0,10.0,2.0,3.0,280.00,True,caught,['56646'],68065.0
1252067,2,West Indies,83915.0,23.0,7.0,2.0,2.0,328.57,True,bowled,,61115.0
1252066,2,West Indies,7568.0,0.0,1.0,0.0,0.0,0.00,True,lbw,,68065.0
1252067,2,West Indies,45774.0,1.0,2.0,0.0,0.0,50.00,False,not out,['-'],
1252066,2,West Indies,70405.0,0.0,1.0,0.0,0.0,0.00,True,caught,['61131'],68065.0
1252066,2,West Indies,49040.0,38.0,11.0,0.0,6.0,345.45,True,lbw,,78239.0
1252066,2,West Indies,59339.0,29.0,24.0,1.0,2.0,120.83,False,not out,['-'],
1252066,2,West Indies,72385.0,0.0,1.0,0.0,0.0,0.00,True,lbw,,78239.0
1252066,2,West Indies,45257.0,4.0,17.0,0.0,0.0,23.52,False,not out,['-'],
1252066,2,West Indies,106855.0,,,,,,False,DNB,,
1252066,2,West Indies,83915.0,,,,,,False,DNB,,
1252066,2,West Indies,45774.0,,,,,,False,DNB,,
1252068,1,Sri Lanka,56646.0,9.0,9.0,1.0,0.0,100.00,True,caught,['72385'],72385.0
1252068,1,Sri Lanka,93033.0,5.0,13.0,0.0,0.0,38.46,True,caught,['106855'],59339.0
1252068,1,Sri Lanka,61131.0,4.0,6.0,0.0,0.0,66.66,True,caught,['59339'],106855.0
1252068,1,Sri Lanka,52371.0,54.0,46.0,3.0,0.0,117.39,False,not out,['-'],
1252068,1,Sri Lanka,47023.0,11.0,11.0,1.0,0.0,100.00,True,caught,['70405'],83915.0
1252068,1,Sri Lanka,89075.0,44.0,35.0,3.0,2.0,125.71,False,not out,['-'],
1252068,1,Sri Lanka,49193.0,,,,,,False,DNB,,
1252068,1,Sri Lanka,78239.0,,,,,,False,DNB,,
1252068,1,Sri Lanka,68065.0,,,,,,False,DNB,,
1252068,1,Sri Lanka,67342.0,,,,,,False,DNB,,
1252068,1,Sri Lanka,61115.0,,,,,,False,DNB,,
1252068,2,West Indies,45256.0,26.0,18.0,3.0,1.0,144.44,True,stumping,['61131'],78239.0
1252068,2,West Indies,61413.0,21.0,18.0,3.0,1.0,116.66,True,lbw,,78239.0
1252068,2,West Indies,7568.0,13.0,20.0,1.0,0.0,65.00,True,bowled,,61115.0
1252068,2,West Indies,49040.0,0.0,3.0,0.0,0.0,0.00,True,caught,['61131'],67342.0
1252068,2,West Indies,70405.0,23.0,18.0,0.0,2.0,127.77,True,bowled,,67342.0
1252068,2,West Indies,59339.0,14.0,23.0,0.0,1.0,60.86,False,not out,['-'],
1252068,2,West Indies,80425.0,7.0,8.0,0.0,1.0,87.50,True,bowled,,61115.0
1252068,2,West Indies,45257.0,0.0,1.0,0.0,0.0,0.00,True,caught,['68065'],61115.0
1252068,2,West Indies,72385.0,21.0,6.0,0.0,3.0,350.00,False,not out,['-'],
1252068,2,West Indies,106855.0,,,,,,False,DNB,,
1252068,2,West Indies,83915.0,,,,,,False,DNB,,
1257183,1,Pakistan,54018.0,82.0,61.0,10.0,1.0,134.42,False,not out,['-'],
1257183,1,Pakistan,56880.0,2.0,4.0,0.0,0.0,50.00,True,caught,['64447'],80845.0
1257183,1,Pakistan,65101.0,13.0,14.0,2.0,0.0,92.85,True,bowled,,87157.0
1257183,1,Pakistan,19647.0,5.0,7.0,0.0,0.0,71.42,True,caught,['79665'],87157.0
1257183,1,Pakistan,79125.0,15.0,11.0,0.0,1.0,136.36,True,caught,['79665'],66876.0
1257183,1,Pakistan,104282.0,5.0,9.0,0.0,0.0,55.55,True,bowled,,66876.0
1257183,1,Pakistan,72679.0,1.0,1.0,0.0,0.0,100.00,True,run out,"['88165', '66876']",
1257183,1,Pakistan,56883.0,9.0,9.0,0.0,0.0,100.00,True,caught,['51554'],79665.0
1257183,1,Pakistan,56885.0,2.0,4.0,0.0,0.0,50.00,False,not out,['-'],
1257183,1,Pakistan,103402.0,,,,,,False,DNB,,
1257183,1,Pakistan,103878.0,,,,,,False,DNB,,
1257183,2,Zimbabwe,74941.0,29.0,35.0,3.0,0.0,82.85,True,stumping,['54018'],19647.0
1257183,2,Zimbabwe,87157.0,14.0,9.0,3.0,0.0,155.55,True,caught,['56880'],103402.0
1257183,2,Zimbabwe,88165.0,0.0,1.0,0.0,0.0,0.00,True,caught,['56880'],103402.0
1257183,2,Zimbabwe,47205.0,34.0,23.0,3.0,1.0,147.82,True,caught,['56883'],56885.0
1257183,2,Zimbabwe,64447.0,14.0,13.0,0.0,1.0,107.69,True,bowled,,103878.0
1257183,2,Zimbabwe,47206.0,9.0,10.0,1.0,0.0,90.00,True,caught,['65101'],56885.0
1257183,2,Zimbabwe,51554.0,3.0,2.0,0.0,0.0,150.00,True,lbw,,56885.0
1257183,2,Zimbabwe,66876.0,30.0,23.0,3.0,1.0,130.43,False,not out,['-'],
1257183,2,Zimbabwe,67884.0,2.0,4.0,0.0,0.0,50.00,False,not out,['-'],
1257183,2,Zimbabwe,80845.0,,,,,,False,DNB,,
1257183,2,Zimbabwe,79665.0,,,,,,False,DNB,,
1257184,1,Zimbabwe,74941.0,34.0,40.0,4.0,0.0,85.00,True,caught,['56880'],79125.0
1257184,1,Zimbabwe,45253.0,5.0,7.0,0.0,0.0,71.42,True,caught,['19647'],72679.0
1257184,1,Zimbabwe,88165.0,13.0,19.0,1.0,0.0,68.42,True,caught,['54018'],101672.0
1257184,1,Zimbabwe,87157.0,16.0,14.0,1.0,0.0,114.28,True,bowled,,79125.0
1257184,1,Zimbabwe,64447.0,3.0,4.0,0.0,0.0,75.00,True,caught,['54018'],56885.0
1257184,1,Zimbabwe,51554.0,18.0,14.0,0.0,1.0,128.57,True,lbw,,103878.0
1257184,1,Zimbabwe,69878.0,13.0,10.0,1.0,0.0,130.00,True,bowled,,103402.0
1257184,1,Zimbabwe,66876.0,7.0,8.0,0.0,1.0,87.50,True,caught,['65101'],103402.0
1257184,1,Zimbabwe,67884.0,0.0,1.0,0.0,0.0,0.00,True,run out,['103402'],
1257184,1,Zimbabwe,80845.0,1.0,2.0,0.0,0.0,50.00,False,not out,['-'],
1257184,1,Zimbabwe,79665.0,1.0,1.0,0.0,0.0,100.00,False,not out,['-'],
1257184,2,Pakistan,54018.0,13.0,18.0,1.0,0.0,72.22,True,caught,['69878'],66876.0
1257184,2,Pakistan,56880.0,41.0,45.0,5.0,0.0,91.11,True,caught,['87157'],66876.0
1257184,2,Pakistan,65101.0,2.0,7.0,0.0,0.0,28.57,True,caught,['69878'],64447.0
1257184,2,Pakistan,19647.0,5.0,10.0,0.0,0.0,50.00,True,caught,['67884'],64447.0
1257184,2,Pakistan,79125.0,22.0,24.0,1.0,0.0,91.66,True,run out,"['69878', '51554']",
1257184,2,Pakistan,64412.0,1.0,3.0,0.0,0.0,33.33,True,caught,['59384'],79665.0
1257184,2,Pakistan,72679.0,2.0,5.0,0.0,0.0,40.00,True,caught,['64447'],80845.0
1257184,2,Pakistan,56885.0,0.0,1.0,0.0,0.0,0.00,True,run out,"['51554', '66876']",
1257184,2,Pakistan,103878.0,6.0,5.0,0.0,1.0,120.00,True,caught,['45253'],66876.0
1257184,2,Pakistan,103402.0,0.0,0.0,0.0,0.0,0.00,False,not out,['-'],
1257184,2,Pakistan,101672.0,0.0,1.0,0.0,0.0,0.00,True,caught,['64447'],66876.0
1257404,1,Uganda,49195.0,26.0,23.0,3.0,1.0,113.04,True,bowled,,95279.0
1257404,1,Uganda,63330.0,7.0,11.0,0.0,0.0,63.63,True,caught,['63683'],54563.0
1257404,1,Uganda,80553.0,28.0,29.0,4.0,0.0,96.55,True,caught,['63683'],95708.0
1257404,1,Uganda,102780.0,35.0,37.0,3.0,0.0,94.59,False,not out,['-'],
1257404,1,Uganda,75965.0,1.0,5.0,0.0,0.0,20.00,True,bowled,,95279.0
1257404,1,Uganda,101619.0,23.0,14.0,1.0,2.0,164.28,True,caught,['65478'],63683.0
1237124,1,South Africa,58406.0,17.0,12.0,1.0,1.0,141.66,True,caught,['67312'],51421.0
